1	В Киевской области продолжается ликвидация торфяных пожаров на 4 ячейках возгораний - ПрессОРГ24 - Новости Украины	 Данное мероприятие имеет целью определение масштабности пожара и пути его эффективной ликвидации, ведь всем известно, что специфика тушения  торфяных пожаров  выделяется своей долговечностью из-за охвата больших площадей, высокой устойчивости горения и огромным ... 
1	В Киевской области продолжают гореть торфяники	В районах Киевской области продолжаются мероприятия, направленные на ликвидацию возгораний торфа. Об этом сообщает пресс-служба областного Управления ГосЧС. По информации пресс-службы, крупнейший очаг возгорания на площади около 20 га обнаружен в Бородянском районе вблизи села Красный Рог.
1	В Киевской области тушат торфяные пожары	В Киевской области продолжают тушить торфяные пожары на площади почти 13,5 га, а в Запорожской области огонь уносит жизни. В Киевской области спасатели продолжают ликвидировать торфяные пожары.
4	В Кировской области заготовили более 6 млн. кубометров древесины	В Кировской области за 9 месяцев 2014 года заготовлено около 6,1 млн. кубических метров древесины, что на 2% больше, чем за аналогичный период прошлого года, сообщает правительство региона. При этом лесные культуры в 2014 году на территории области созданы на площади около 6,7 тысяч гектаров.
4	В Кировской области заготовлено 6,1 млн кубометров древесины	Выявлено 253 случая незаконной рубки деревьев, в прошлом году их было 193. Объем незаконно заготовленной древесины составил 29,6 тыс. кубометров, в 2013 году - 24,4 тыс. кубометров. Общий ущерб, нанесенный региону, оценивается в 146,2 млн рублей.
3	В Китае за 2012 год от загрязнения воздуха умерли 670 тысяч человек. Ядовитые выбросы угрожают и жителям России - NEWSru.com	" Главный санитарный врач Москвы Николай Филатов еще десять лет назад сообщал, что ""при задымлении вследствие  торфяных пожаров  повышается смертность от инфаркта миокарда, наблюдается летальность среди новорожденных, растет число врожденных пороков развития и ... "
3	В Китае за 2012 год от загрязнения воздуха умерли 670 тысяч человек. Ядовитые выбросы угрожают и жителям России - NEWSru.com	" Главный санитарный врач Москвы Николай Филатов еще десять лет назад сообщал, что ""при задымлении вследствие  торфяных пожаров  повышается смертность от инфаркта миокарда, наблюдается летальность среди новорожденных, растет число врожденных пороков развития и ... "
4	В коллекторе теплотрассы по шоссе Космонавтов произошло возгорание	07.11.2014 в 08:20 (мст) поступило сообщение о загорании в коллекторе теплотрассы по адресу: г. Пермь, шоссе Космонавтов. К месту вызова выехали пожарно-спасательные подразделения от МЧС России по Пермскому краю в составе 8 человек личного состава и 5 единиц техники.
4	В Краснодарском крае загорелись груженые лесом железнодорожные вагоны	В ст. Северской Краснодарского края минувшим вечером произошел пожар на железнодорожном вокзале, сообщает Южный региональный центр МЧС. Загорелся вагон, груженый лесом. Информация о пожаре поступила на пуль диспетчера в 20:34.
4	В Крымске укрепят берега реки Адагум	Напомним, мероприятия проводятся с целью защиты берегов водоема от разрушения и недопущения возникновения чрезвычайных ситуаций. Глава города рассказал о том, что вдоль реки Адагум расположено около 200 домовладений, но только 40 из них попадают в зону работ по берегоукреплению.
3	В Крыму появились два лесничества республиканского значения	Два новых ведомства будут осуществлять на территории полуострова контроль за лесом и предотвращать возникновение в них пожаров. В обязанности лесничества будет входить реализация охраны и защиты лесов.
3	В Кувандыкском районе скрыли реальную площадь лесных пожаров	После прокурорской проверки выяснилось, что руководитель Кувандыкского лесничества скрывал реальные данные о пожарах, которые бушевали в районных владениях этим летом. Так, по одному из эпизодов, площадь выгоревшего леса была занижена почти в 80 раз.
4	В лесах Алтайского края в предновогодний период будут охранять ели	5 ноября в Главном управлении природных ресурсов и экологии Алтайского края подписали приказ об охране хвойных молодняков. Как уточнили в пресс-службе управления, в предновогодний период сотрудники лесной охраны уделят особое внимание защите новогодних деревьев.
3	В лесах Хакасии с наступлением холодов завершился пожароопасный сезон	В Хакасии сезон лесных пожаров, начавшийся в апреле, завершился с наступлением минусовых температур. Общий ущерб от природных возгораний составил 4 миллиона рублей, сообщили в понедельник ТАСС в правительстве республики.
3	В лесничествах Приморья созданы оперативные штабы по предотвращению лесных пожаров	В каждом лесничестве Приморья созданы оперативные штабы по предотвращению лесных пожаров. На штабы возлагается принятие управленческих решений в области обеспечения пожарной безопасности и тушения лесных пожаров, говорится на официальном сайте администрации Приморского края.
2	В минувшие сутки на территории ДФО ликвидировано 3 из 3 действующих лесных пожаров	В минувшие сутки на территории Дальнего Востока лесными службами зафиксировано 3 очага возгорания в Приморском крае. Силами лесопожарных формирований удалось их ликвидировать. По состоянию на утро 11.11.2014 года на территории ДФО действующих пожаров нет.
4	В Новосибирске появились автобусные билеты с соцрекламой МЧС	Как сообщает пресс-служба ГУ МЧС НСО, среди тем, которые затрагивают три разных варианта билетов - профилактика ложных вызовов правила действий в случае включения электросирен и пропаганда телефона 112. Новосибирские кондукторы уже получили партию в 50 тысяч &quot;спасательных&quot; билетов.
4	В Оренбургской области ищут поджигателя Орского наркодиспансера	Сотрудники полиции просят оренбуржцев оказать содействие в поимке неизвестного, бросившего бутылку с зажигательной смесью в окно наркологического диспансера в Орске, - сообщает пресс-служба УМВД России по Оренбургской области. Инцидент произошел около двух часов ночи 3 ноября.
4	В Оренбургской области почтили память погибших сотрудников	Председатель Оренбургской ассоциации семей сотрудников органов внутренних дел области Наталья Кошеленко тепло поблагодарила руководство УМВД России по Оренбургской области и выразила признательность Правительству за оказание поддержки семьям погибших сотрудников.
3	В Оренбургской области прокуратура выявила факт укрывательства крупного лесного пожара - Портал лесной отрасли WOOD.RU	 В Оренбургской области прокуратура выявила факт укрывательства крупного  лесного пожара . Материалы проверки направлены в следственные органы для решения вопроса о возбуждении уголовного дела о служебном подлоге в отношении руководителя лесничества. Об этом ... 
3	В Оренбуржье глава лесничества скрыл факт крупного пожара: прокуратура	По данным надзорного ведомства, глава Кувандыкского лесничества своевременно не проинформировал прокуратуру о произошедших в июле-сентябре 2014 года четырех лесных пожарах. Более того, он недостоверно отчитался о них в контролирующие органы.
4	В Орске злоумышленники бросили в наркодиспансер коктейль Молотова	В Оренбургской области в одно из окон орского наркодиспансера неизвестные бросили бутылку с горючей смесью. Во время пожара медицинский персонал эвакуировал больных пациентов.
4	В Пермском крае 7 часов тушили пожар на нефтепроводе	Более 7 часов понадобилось пожарно-спасательным подразделения МЧС для ликвидации пожара нефтепровода в Александровском районе. Как сообщили в пермском МЧС, сообщение о прорыве с последующим возгоранием межпромыслового нефтепровода в Александровском районе поступило сегодня в 00:40.
4	В Пермском крае может быть создана лесная биржа	Создание лесной биржи поможет упорядочить рынок пиломатериалов. Кроме всего прочего, открытие такой биржи позволит повысить прозрачность отрасли, сформировать единые ценовые параметры. Как итог лесной рынок должен выйти из тени.
4	В Пермском крае планируется создать лесную биржу	В продолжение разговора, начатого в сентябре 2014 года на Межрегиональном форуме &quot;Лесопромышленный комплекс регионов России&quot;, активно обсуждался вопрос об организации лесной биржи в Пермском крае.
4	В Пермском крае планируется создать лесную биржу	Для наведения порядка на рынке лесоматериалов и повышения прозрачности лесозаготовительной отрасли региона в Пермском крае планируется создать лесную биржу, сообщает пресс-служба губернатора.
4	В Пермском крае произошёл пожар нефтепровода	Более 7 часов понадобилось пожарно-спасательным подразделения МЧС для ликвидации пожара нефтепровода в Александровском районе. Как сообщили в пермском МЧС, сообщение о прорыве с последующим возгоранием межпромыслового нефтепровода в Александровском районе поступило сегодня в 00:40.
4	В Петербурге ребёнок едва не погиб под колёсами автомобиля - Сайт газеты Metro	 По данным пресс-службы УГИБДД по Санкт-Петербургу, накануне днём во дворе дома №14 на проспекте Кузнецова, автомобиль Chevrolet, за рулём которого была женщина, сбил двухлетнего ребёнка. Сообщается, что водительница не ... 
3	В Подмосковье больше не будут жечь срубленный лес	В МЧС сообщили, что работы проводились в Ногинском лесничестве - под Балашихой и Железнодорожным, а также на территории Ступинского и Клинского районов. Этой осенью леса в Подмосковье вырубают и жгут из-за нашествия жука-короеда - только так можно от него избавиться.
3	В Подмосковье намерены сократить число пожаров в новогодние праздники	Добавим, в прошлом году во время новогодних и рождественских праздников в Подмосковье погибли 33 человека, 20 из них в результате пожаров, 12 пострадали в четырех крупных ДТП, один мужчина утонул в реке Клязьма. 74 человека пострадали от взрывов петард.
3	В Подмосковье перестали жечь древесину после жалоб москвичей	Сжигание порубочных остатков в Подмосковье приостановлено из-за жалоб москвичей на удушающий запах гари, сообщает ГУ МЧС по Москве. Ведомство считает, что причиной распространения неприятного запаха стало именно плановое сжигание древесины на территории городских округов Железнодорожный и Балашиха.
3	В Подмосковье после жалоб было приостановлено сжигание древесины	В Московской области после поступления многочисленных жалоб на запах гари принято решение о приостановке работ по сжиганию древесины. Об этом в пятницу, 14 ноября, рассказали представителям СМИ в центральном региональном центре МЧС РФ.
3	В Подмосковье приостановлено плановое сжигание древесины	На основании проведенного мониторинга председатель Комиссии по чрезвычайным ситуациям и обеспечению пожарной безопасности при губернаторе Московской области принял решение о приостановке планового сжигания порубочных остатков на несколько дней, сообщила пресс-служба ГУ МЧС России по Московской области.
0	"В Полтавской области выявлен новый очаг пожара залежей торфа - ИА ""Инфолайн"""	 Полтава. 4 ноября. УНИАН. Возле села Иваново Селище Глобинского района Полтавской области выявлен очаг  пожара  поверхностных залежей  торфа . Как сообщили УНИАН в пресс-службе облуправления ГСЧС,  пожар  выявлен 3 ноября на открытой территории на площади около 1,4 ... 
0	В Полтавской области спасатели ликвидируют пожар на торфянике - ПрессОРГ24 - Новости Украины	 В Полтавской области возле села Сенча Лохвицкого района 7 ноября начался  пожар  на поверхностных залежах  торфа  на открытой территории на площади 0,5 га, сообщает ПрессОрг http://pressorg24.com со ссылкой на пресс-центр регионального Управления ГосЧС. Согласно ... 
3	В Приморском крае введён особый противопожарный режим	С 10 ноября 2014 года распоряжением губернатора Приморского края введён особый противопожарный режим. Необходимость введения данного режима обусловлена ростом числа сельскохозяйственных палов, которые чаще всего становятся лесных причиной пожаров.
3	В Приморье введен особый противопожарный режим	Особый противопожарный режим на территории Приморского края ввел вчера, 10 ноября, губернатор Приморья Владимир Миклушевский, сообщил на пресс-конференции директор департамента гражданской защиты Приморского края Валентин Басаргин, сообщает РИА PrimaMedia.
3	В Приморье введён особый противопожарный режим	Постановлением губернатора на территории Приморского края введён особый противопожарный режим. Он подразумевает запрет на пребывание граждан в лесах, разведение костров и сжигание мусора не только там, где существует опасность лесного пожара, но и вообще в любых местах.
1	В Приморье все еще возникают лесные пожары. Власти ввели особый режим - РИА ФедералПресс	 Как уточнили в пресс-службе Рослесхоза, настоящий  лесной пожар  в Приморье вчера пришлось тушить только один раз. Огонь охватил около двух гектаров и вскоре был погашен тремя пожарными. Позавчера обстановка была более серьезной: в крае действовали три возгорания, на ... 
3	В Приморье выгорело 540 гектаров леса	Специалисты Славянского участкового лесничества, которое находится на юге Приморья, зафиксировали 540 гектаров выгоревшего леса. В пожаре пострадали ценные породы деревьев, в том числе бархаты, дубы, кедры, лианы, липы и ясени.
2	В Приморье потушены все лесные пожары - Интерфакс	 Москва. 11 ноября. INTERFAX.RU - Спасателям МЧС в Приморье удалось потушить все три  лесных пожара  в Приморье. Об этом сообщила пресс-служба краевой администрации. Ранее в крае был принят комплекс мер для предупреждения  лесных пожаров . В каждом лесничестве ... 
2	В Приморье потушили все лесные пожары	Приморье уверенно вступило в осенне-зимний пожароопасный период. В каждом лесничестве Приморья созданы оперативные штабы, члены которых будут принимать управленческие решения по обеспечению пожарной безопасности и тушению лесных пожаров, сообщили в администрации Приморья.
1	В Приморье снова тушат лесной пожар	Документ позволяет быстро понять, чьи силы и средства нужно задействовать для локализации и ликвидации возникающих пожаров в зависимости от их места. При каждом лесничестве Приморья созданы оперативные штабы, члены которых будут принимать управленческие решения по обеспечению пожарной безопасности.
1	В Приморье снова тушат лесной пожар - Восток Медиа	 Локальный  лесной пожар  возник сегодня в Кавалеровском районе Приморья. Информацию от местного лесничего немедленно получили сотрудники краевого департамента лесного хозяйства. По предварительной оценке, площадь возгорания составила три гектара. Огонь не угрожает ... 
4	В природном парке обнаружены редкие птицы	В ходе мониторинга численности краснокнижных птиц специалистами природного парка &quot;Усть-Медведицкий&quot; Серафимовичского района были обнаружены четыре новых гнездовья орлана-белохвоста, сообщает пресс-служба министерства природных ресурсов Волгоградской области.
4	В Пятигорске почтили память погибших сотрудников полиции	В День памяти сотрудников органов внутренних дел, погибших при выполнении служебных обязанностей, в пятигорском отделе внутренних дел почтили тех, кто не вернулся со службы домой.
4	В районах Алтайского края ликвидируют незаконные свалки	Люди писали о разрастающихся свалках и бездействии властей по этому поводу. Проверка с выездом на место подтвердила, что с восточной стороны поселка Лесной действительно находится незаконная свалка строительного и другого бытового мусора на 1000 кв м. Свалку ликвидировали.
0	В районе горы Ачишхо произошел лесной пожар - Уфимские заметки	 В районе горы Ачишхо произошел  лесной пожар . Сегодня, 22:49 Просмотров: 0 Голосов: 0. 4; 1; 2; 3; 4; 5. В районе горы Ачишхо произошел  лесной пожар . 30 октября, вблизи Сочи начался сильный пожар, который охватил пламенем не только лесную, но и альпийскую зону. Пожарные ... 
4	В Рапласком уезде загорелся грузовик с торфом - Postimees	 В 9.48 спасателям поступило сообщение о пожаре в деревне Ядивере волости Вигала, сообщил BNS дежурный спасательногот департамента. Прибывшие на место спасатели обнаружили, что загорелся грузовик с грузом  торфа . Горели кабина и в некоторой мере груз. Локализовать ... 
4	В России практически завершен сев озимых зерновых	В настоящее время сев озимых зерновых культур в Российской Федерации практически завершен. По агротехническим срокам посев озимых продолжается в Северо-Кавказском федеральном округе и в Республике Крым.
4	В Самаре 3 проекта застройки зеленых зон не прошли публичные слушания	В Кировском районе Самары прошли публичные слушания по поводу внесения изменений в Правила застройки и землепользования. Решалась судьба сразу нескольких территорий. Общество с ограниченной ответственностью &quot;Усадьба&quot; планирует построить 5 малоэтажных домов на участке вдоль ул. Демократической.
4	В Саратовской области ущерб от незаконных вырубок составил 10,2 млн	Получаемая древесина является низкотоварной и не пользуется большим спросом. В этом году объем незаконных рубок составил 557,3 куб. м. Материалы по 33-ем случаям вырубки на сумму ущерба 10,2 млн руб. находятся в правоохранительных органах и судах.
4	В Северском районе горел вагон с пиломатериалами	Ранее сообщалось, что пожар произошел во время следования грузового состава &quot;Краснодар - Новороссийск&quot;. Загорелись два вагона с пиломатериалами в грузовом поезде из 30 вагонов, перевозивших лес и зерно. Движение на станции Северская приостановлено.
4	В следующем году Чувашия планирует получить 150 млн рублей на леса	Деньги выделит федеральный бюджет Чувашская республика в 2015 году рассчитывает получить 149,9 млн рублей на реализацию отдельных полномочий в области лесных отношений.
4	В Смоленске жители отстояли зеленую зону на Королевке	Жители микрорайона Королевка начали борьбу за зону, свободную от застройки, в апреле 2011 года. С появлением на этом участке очередного многоэтажного дома на Королевке исчезло бы единственное место для прогулок и семейного отдыха. А детей в этом микрорайоне очень много.
4	В Ставрополе четвероногие помощники спасателей отрабатывали элементы поисковых работ	В Таманском лесу краевой столицы тренеры-кинологи противопожарной и аварийно-спасательной службы Ставропольского края отрабатывали с поисковыми собаками навыки поиска людей в природной среде.
4	В Таманском лесу Ставрополя прошла тренировка кинологов	На днях тренировка для пушистых спасателей Ставрополья прошла в Таманском лесу краевого центра, около Комсомольского озера. Работают собаки-напарники спасателей всегда за зарплату. Так специалисты называют поощрение, которое пёс получает после успешного окончания работы.
3	В Тамбовской области подвели итоги пожароопасного сезона	Пожароопасный сезон на территории региона в этом году начался аномально рано - 25 марта, и закончился 24 октября. В лесах было оперативно обнаружено и ликвидировано 52 возгорания на общей площади 30,11 га, в том числе в октябре ликвидировано 20 возгораний.
3	В Татарстане завершен противопожарный режим	В Татарстане завершен противопожарный режим, который действовал на территории республики с 6 июня текущего года. Всего за период с 2011 по 2014 годы лесных пожаров на территории Республики Татарстан допущено не было. Тем не менее, контроль ситуации в лесах продолжится в повседневном режиме.
3	В Татарстане завершен противопожарный сезон	На 23 пожарно-химических станциях III и II типа начались профилактические и ремонтные работы пожарной и инженерной техники, т.е. идет подготовка к новому пожароопасному сезону 2015 года.
3	В Татарстане завершился противопожарный сезон	Противопожарный режим, который действовал в Татарстане с 6 июня, завершен, сообщила пресс-служба министерства лесного хозяйства РТ. За период с 2011 по 2014 годы лесных пожаров на территории РТ не происходило.
4	В Татарстане прошла декада по санитарно-экологической очистке территорий муниципальных образований	В результате рейдов выявлено 29 нарушений в 10 муниципальных районов Республики Татарстан, которые к настоящему времени устранены.
3	В Туапсинском районе сохраняется пожароопасность	В Туапсинском районе сохраняется пожароопасность 4 класса. Установившаяся сухая теплая погода повышает вероятность возникновения лесных пожаров и возгорания опавшей листвы.
3	В Тюменской области в этом году более 80% лесных пожаров пришлись на весенний период - эксперт	&quot;Первый лесной пожар был зарегистрирован 20 апреля в Абатском районе, последний небольшой пожар - 3 сентября, он произошел в Тюменском лесничестве на площади 0,04 гектара&quot;, - сказал В. Артановский на пресс-конференции в четверг в совместном пресс-центре агентств &quot;Интерфакс-Урал&quot; и &quot;Тюменская линия&quot;.
3	В Тюменской области в этом году более 80% лесных пожаров пришлись на весенний период - эксперт - Interfax Russia	 Тюмень. 13 ноября. ИНТЕРФАКС-УРАЛ - В Тюменской области в 2014 году за пожароопасный сезон было ликвидировано 249  лесных пожаров  на общей площади более 4,3 тыс. гектаров, сообщил директор регионального департамента лесного комплекса Владимир Артановский. 
4	В украинских кинотеатрах впервые покажут фильм для слепых	Фильм Поводырь, или У цветов есть глаза украинского режиссера Олеся Санина покажут в кинотеатрах страны с тифлопереводом для незрячих людей. Тифлоперевод используют впервые в мире украинского кинопроката, передает Радио Свобода.
4	В Ульяновской области увеличивают посевы озимого рыжика	Стоит отметить, что в этом году ульяновские аграрии на 5,3% выше плановых показателей посеяли озимого рыжика. Эта культура, которая, как известно, является источником растительного масла и сырья для биотоплива, размещена на площади 21,3 тысячи га.
1	В Усольском районе продолжают тлеть торфяники	В Усольском районе продолжают тлеть торфяные болота, сообщает в пятницу ИА IrkutskMedia. Угрозы населенным пунктам нет, превышения предельно допустимой концентрации по оксиду углерода в Иркутске, Усолье-Сибирском и Ангарске в четверг выявлено не было.
1	В Усольском районе продолжают тушить торфяники	В Усольском районе пожарные продолжают бороться с торфяниками. За минувшие сутки ликвидировано 6 очагов горения торфа на площади 0,37 га. Возле деревни Бурдаковки остановлено распространение горения торфяника на общей площади 50 гектаров. Этого удалось достичь путем опашки болота по периметру.
3	В Хакасии официально закрыли сезон лесных пожаров	Территория Хакасии стремительно покрывается снегом, а это значит, что лесным пожарам 2014 года положен конец. В МЧС региона официально закрыли сезон лесных пожаров.
4	В центре Ростова мужчина пытался покончить с собой, угрожая спрыгнуть с гостиницы «Московская»	Гостиница находится на Большой Садовой и уже не первый год ждёт реконструкции. Когда рядом со зданием собралась толпа зевак, верхолаз пригрозил устроить публичный суицид, спрыгнув с лесов. По словам очевидцев, мужчина, которого уже прозвали человеком-пауком, требовал встречи с мэром.
1	В Черниговской области не могут потушить самый масштабный за 20 лет пожар - видео	В Черниговской области пожарные пытаются ликвидировать огонь на 50 гектарах торфяников. Спасателям пришлось подняться в небо, чтобы оценить масштабы возгорания и перебросить людей туда, где они больше всего нужны.В ГСЧС Украины отмечают, что обычно причиной таких пожаров является выжигание стерни.
1	В Черниговской области продолжается тушение пожаров на торфяниках - ПрессОРГ24 - Новости Украины	" На Черниговщине продолжается тушение  пожаров  на торфяниках. Об этом ПрессОрг http://pressorg24.com сообщили в пресс-службе УГСЧС в Черниговской области. ""Сейчас тушение возгораний залежей  торфа  продолжается и спасатели планируют окончательно их ликвидировать в ... "
1	В Черниговской области тушат масштабные торфяные пожары - bigmir)net	" ""На территории области продолжается тушение  торфяных пожаров  в 5 районах. Благодаря действиям оперативно-спасательных подразделений удалось предотвратить распространение пожара торфяных полей на прилегающие лесные массивы и на сельские населенные пункты"", ... "
1	В Черниговской области тушат масштабные торфяные пожары - Корреспондент.net	" Благодаря действиям оперативно-спасательных подразделений удалось предотвратить распространение  пожара торфяных  полей на прилегающие лесные массивы и на сельские населенные пункты"", - рассказал начальник оперативно-координационного центра управления ГосЧС в ... "
4	В Чернушинском районе произошло возгорание автомобиля	08.11.2014 в 02:56 (мст) поступило сообщение о загорании автомобиля по адресу: Чернушинский район, с. Сульмаш, ул. Мира. В ликвидации пожара принимали участие пожарно-спасательные подразделения от МЧС России по Пермскому краю в составе 9 человек личного состава и 3 единицы техники.
4	В Чувашии во время религиозного обряда загорелся дом	Загорались также жилые помещения. Об этом сообщают в пресс-службе МЧС по Чувашии. После проведениярелигиозного обряда в деревнеЛесные Туваны Шумерлинского района загорелся жилой дом72-летней женщины. Сообщение о пожаре поступило в 9.26.
3	В этом году в регионе потушили около 250 лесных пожаров	Почти 250 лесных пожаров было ликвидировано в этом году в Тюменской области. Первый был зафиксирован 20 апреля, а последний - 3 сентября. Об этом сообщает телекомпания &quot;Тюменское время&quot;. Огнём было уничтожено более полутора тысяч кубометров леса. Общий ущерб составил почти 150 млн. рублей.
